userID movieID tagID
15896 364 16418
15896 367 1107
15896 440 16408
15896 500 14963
15896 594 16411
15896 595 16398
15896 647 16400
15896 805 4731
15896 832 870
15896 832 4401
15896 1013 2328
15896 1027 7
15896 1028 3023
15896 1028 16413
15896 1061 2333
15896 1097 2323
15896 1101 1508
15896 1378 7
15896 1393 2328
15896 1580 1469
15896 1777 16399
15896 2000 2333
15896 2058 1107
15896 2058 1508
15896 2081 3023
15896 2083 4897
15896 2115 2323
15896 2125 16415
15896 2302 1469
15896 2353 5262
15896 2394 39
15896 2423 7
15896 2671 16415
15896 2707 8948
15896 2763 46
15896 2763 369
15896 3087 7
15896 3107 3023
15896 3174 16419
15896 3255 60
15896 3450 7
15896 3753 870
15896 4016 7
15896 4019 2671
15896 4022 1535
15896 4223 13094
15896 4321 7
15896 4448 5134
15896 4557 534
15896 4776 16412
15896 4880 16405
15896 4963 528
15896 4995 6439
15896 5152 4523
15896 5152 16403
15896 5218 16404
15896 5267 39
15896 5267 60
15896 5502 742
15896 5955 1107
15896 5955 16410
15896 5989 4897
15896 6323 16414
15896 6378 5262
15896 6565 16409
15896 6862 1107
15896 6879 369
15896 6944 7108
15896 8360 3023
15896 8528 7
15896 8529 16407
15896 36529 369
15896 36529 4731
15926 1907 496
15926 41571 15571
15974 8711 605
16003 6385 29
16004 35836 55
16004 35836 372
16031 4212 1716
16031 4212 2916
16031 4308 871
16031 4469 2916
16031 4469 2917
16031 4969 2916
16031 5008 1596
16031 5008 1716
16031 5008 2916
16031 6077 2916
16031 6077 2917
16031 8879 1716
16031 8879 2916
16031 49272 657
16039 495 2930
16047 745 114
16103 39234 2707
16123 442 7685
16123 2273 7684
16133 296 6514
16133 5954 5060
16133 33880 1459
16133 39231 369
16149 1206 254
16168 6059 2393
16168 6223 69
16168 45950 4900
16168 48738 4900
16168 49530 4900
16168 52281 312
16174 1236 8902
16174 3108 8901
16206 3676 462
16206 39183 971
16289 7 2983
16289 36 172
16289 36 1647
16289 222 910
16289 222 7079
16289 318 7093
16289 357 2983
16289 500 203
16289 500 5829
16289 527 7091
16289 586 7078
16289 587 2596
16289 597 7085
16289 597 7097
16289 858 214
16289 858 752
16289 920 7106
16289 924 750
16289 924 7103
16289 943 7084
16289 953 497
16289 953 5021
16289 953 7088
16289 1101 200
16289 1101 687
16289 1101 7095
16289 1196 145
16289 1198 7090
16289 1210 145
16289 1246 692
16289 1246 910
16289 1270 750
16289 1682 420
16289 1721 687
16289 1721 7101
16289 1962 7081
16289 2115 5303
16289 2640 4669
16289 2716 7107
16289 2803 7104
16289 3448 4805
16289 3820 7094
16289 3996 7105
16289 4014 752
16289 4014 1613
16289 4014 7082
16289 4034 69
16289 4041 200
16289 4246 2983
16289 4292 7080
16289 4361 1530
16289 4427 7096
16289 4809 7083
16289 4973 952
16289 4973 7092
16289 5378 145
16289 6863 910
16289 8482 7086
16289 8865 7103
16289 8916 1423
16289 8916 7089
16289 8916 7098
16289 8961 1680
16289 25891 7102
16289 30707 7099
16289 33493 145
16295 4133 1277
16302 318 4371
16321 4034 2389
16321 4409 54
16321 4409 1654
16321 33171 1065
16321 33171 5935
16389 553 1974
16389 553 2618
16389 3354 2080
16389 3354 12045
16389 3354 12560
16389 5066 13618
16389 5218 5013
16389 5463 1041
16389 6185 5837
16389 7782 1843
16389 7782 13620
16389 49649 1041
16389 50798 13619
16419 110 605
16419 296 2241
16419 356 473
16419 858 605
16419 1101 74
16419 1721 1508
16419 2541 1054
16419 3717 907
16419 4262 737
16419 6874 2241
16419 7315 5965
16419 7438 2241
16485 8033 387
16574 778 15969
16574 1732 15969
16587 50851 8751
16591 3996 16027
16592 2579 16029
16610 2 488
16610 2 14371
16610 19 364
16610 19 14382
16610 32 296
16610 32 1184
16610 32 14366
16610 34 14319
16610 48 14354
16610 48 14423
16610 110 870
16610 145 1194
16610 145 8790
16610 145 14372
16610 158 14386
16610 185 3137
16610 185 14341
16610 231 364
16610 231 10541
16610 260 1260
16610 260 3919
16610 260 14403
16610 296 312
16610 296 13992
16610 318 283
16610 318 2341
16610 318 2473
16610 329 6238
16610 344 364
16610 344 11612
16610 356 382
16610 356 2470
16610 367 364
16610 367 14335
16610 370 14316
16610 377 472
16610 377 14361
16610 380 1186
16610 380 2474
16610 434 480
16610 434 10758
16610 442 480
16610 442 2621
16610 442 9953
16610 466 1279
16610 480 1126
16610 500 488
16610 500 4973
16610 527 1126
16610 527 3586
16610 539 382
16610 539 9858
16610 589 2474
16610 590 2159
16610 592 337
16610 592 1470
16610 595 14332
16610 595 14340
16610 648 478
16610 648 2411
16610 736 2374
16610 736 3951
16610 736 14361
16610 741 14399
16610 745 9473
16610 745 14357
16610 780 6644
16610 780 14380
16610 788 2905
16610 788 11612
16610 836 472
16610 836 2341
16610 836 2475
16610 919 4987
16610 919 6263
16610 924 254
16610 1035 14349
16610 1036 1184
16610 1036 2477
16610 1059 774
16610 1059 1064
16610 1059 3081
16610 1073 5487
16610 1073 7853
16610 1080 3822
16610 1089 312
16610 1097 1126
16610 1097 14348
16610 1136 296
16610 1136 3822
16610 1148 9473
16610 1148 14357
16610 1196 1260
16610 1196 3919
16610 1200 1219
16610 1200 2474
16610 1210 1260
16610 1210 3919
16610 1214 2406
16610 1215 22
16610 1215 56
16610 1219 330
16610 1219 6558
16610 1222 254
16610 1222 14320
16610 1223 9473
16610 1240 1186
16610 1240 2474
16610 1258 254
16610 1263 638
16610 1263 14390
16610 1270 2418
16610 1270 2470
16610 1270 4980
16610 1282 900
16610 1291 1126
16610 1291 1260
16610 1298 13172
16610 1342 14389
16610 1347 2384
16610 1347 8373
16610 1356 2579
16610 1356 6156
16610 1367 14346
16610 1371 2133
16610 1371 3892
16610 1371 6225
16610 1371 14349
16610 1372 3892
16610 1372 14438
16610 1374 6238
16610 1375 6238
16610 1376 6238
16610 1380 14352
16610 1407 2384
16610 1517 455
16610 1517 14331
16610 1544 1126
16610 1552 418
16610 1552 14416
16610 1556 3137
16610 1556 14361
16610 1573 418
16610 1573 2750
16610 1580 1194
16610 1580 14414
16610 1641 14322
16610 1641 14400
16610 1676 10765
16610 1682 364
16610 1682 10763
16610 1704 488
16610 1704 4676
16610 1704 14318
16610 1704 14406
16610 1721 2474
16610 1722 2577
16610 1876 2348
16610 1876 14345
16610 1876 14421
16610 1907 14317
16610 1907 14437
16610 1917 1184
16610 1917 8790
16610 2001 14391
16610 2003 2137
16610 2011 2418
16610 2011 2470
16610 2011 4980
16610 2012 2418
16610 2012 2470
16610 2019 280
16610 2028 382
16610 2028 1126
16610 2053 3476
16610 2053 14352
16610 2054 14371
16610 2115 1126
16610 2115 1260
16610 2116 14428
16610 2167 2621
16610 2167 14336
16610 2174 337
16610 2193 660
16610 2193 14394
16610 2291 59
16610 2291 337
16610 2329 97
16610 2329 321
16610 2393 2579
16610 2393 6156
16610 2431 488
16610 2431 11612
16610 2571 4448
16610 2571 14326
16610 2617 14343
16610 2628 3586
16610 2657 299
16610 2662 14364
16610 2662 14388
16610 2671 3840
16610 2677 7888
16610 2683 455
16610 2683 3124
16610 2683 14331
16610 2700 5393
16610 2701 1194
16610 2701 14414
16610 2706 14350
16610 2716 21
16610 2716 14398
16610 2746 3750
16610 2747 14321
16610 2747 14377
16610 2762 1184
16610 2762 2658
16610 2762 13180
16610 2797 382
16610 2797 14419
16610 2890 276
16610 2890 5071
16610 2953 3894
16610 2953 4973
16610 2959 97
16610 2959 754
16610 2959 2465
16610 2985 10765
16610 2985 14327
16610 2987 2470
16610 3033 1452
16610 3054 14384
16610 3054 14412
16610 3147 283
16610 3147 382
16610 3176 447
16610 3176 765
16610 3176 770
16610 3176 771
16610 3448 488
16610 3448 14434
16610 3578 2371
16610 3578 2406
16610 3578 2578
16610 3578 4007
16610 3744 2482
16610 3744 13992
16610 3751 9473
16610 3751 14441
16610 3753 870
16610 3753 6644
16610 3785 14374
16610 3793 2456
16610 3948 638
16610 3948 2044
16610 3949 627
16610 3949 6217
16610 3949 6647
16610 3972 2164
16610 3972 14404
16610 3977 2639
16610 3988 364
16610 3988 660
16610 3994 935
16610 3994 1184
16610 3994 13992
16610 3996 292
16610 4015 9921
16610 4015 14431
16610 4018 870
16610 4018 14405
16610 4027 276
16610 4027 2390
16610 4027 14324
16610 4034 270
16610 4105 22
16610 4105 56
16610 4148 1188
16610 4148 2406
16610 4164 13992
16610 4164 14334
16610 4246 3269
16610 4246 3840
16610 4246 14408
16610 4306 1715
16610 4367 746
16610 4367 14416
16610 4370 1126
16610 4370 2658
16610 4446 14337
16610 4446 14407
16610 4638 6157
16610 4638 14371
16610 4701 2164
16610 4701 8944
16610 4701 14401
16610 4728 14397
16610 4887 7391
16610 4887 14355
16610 4890 447
16610 4890 8963
16610 4890 14429
16610 4896 4973
16610 4963 270
16610 4973 309
16610 4973 6299
16610 4975 478
16610 4993 555
16610 4993 5151
16610 5010 2406
16610 5010 3605
16610 5047 14382
16610 5128 7014
16610 5128 7030
16610 5128 14369
16610 5218 14413
16610 5218 14435
16610 5220 638
16610 5220 2905
16610 5220 14385
16610 5254 1278
16610 5254 14420
16610 5349 56
16610 5349 2401
16610 5377 556
16610 5377 3840
16610 5400 2341
16610 5400 3235
16610 5400 14362
16610 5418 770
16610 5445 1126
16610 5459 1194
16610 5459 14414
16610 5464 294
16610 5464 382
16610 5464 14344
16610 5502 870
16610 5502 935
16610 5502 2578
16610 5618 272
16610 5669 772
16610 5803 2905
16610 5803 14330
16610 5816 4973
16610 5872 2577
16610 5872 14422
16610 5944 2579
16610 5944 6156
16610 5944 6204
16610 5944 14425
16610 5944 14433
16610 5952 555
16610 5956 310
16610 5956 1064
16610 5956 2446
16610 5956 2956
16610 5971 272
16610 5989 382
16610 5989 1126
16610 6016 300
16610 6213 1184
16610 6213 3601
16610 6213 4633
16610 6287 1470
16610 6287 14316
16610 6294 9921
16610 6294 14325
16610 6294 14440
16610 6333 2456
16610 6365 472
16610 6365 4448
16610 6365 14326
16610 6373 364
16610 6373 11612
16610 6378 3916
16610 6378 5071
16610 6378 14365
16610 6534 292
16610 6534 3521
16610 6539 59
16610 6539 4574
16610 6539 14347
16610 6541 816
16610 6541 14336
16610 6615 8373
16610 6615 14392
16610 6615 14395
16610 6664 1186
16610 6664 14426
16610 6709 59
16610 6709 449
16610 6709 2362
16610 6709 7020
16610 6711 21
16610 6711 760
16610 6863 8151
16610 6874 312
16610 6874 6388
16610 6934 4448
16610 6934 14326
16610 6936 8012
16610 6936 14373
16610 6947 5023
16610 6947 10763
16610 6953 762
16610 7090 344
16610 7090 7391
16610 7143 478
16610 7143 4019
16610 7143 7405
16610 7147 337
16610 7153 555
16610 7254 7012
16610 7254 14432
16610 7323 14411
16610 7325 2044
16610 7325 14417
16610 7360 14439
16610 7361 364
16610 7361 2364
16610 7361 2459
16610 7367 382
16610 7367 14324
16610 7367 14368
16610 7371 1561
16610 7373 1278
16610 7373 6168
16610 7373 10779
16610 7438 312
16610 7438 6388
16610 7448 2044
16610 7448 14376
16610 7458 754
16610 7458 6269
16610 7482 7372
16610 7482 14410
16610 7649 11594
16610 7649 14375
16610 8360 1715
16610 8361 1571
16610 8361 3842
16610 8361 6644
16610 8370 1297
16610 8371 11604
16610 8371 14370
16610 8622 772
16610 8636 56
16610 8636 2401
16610 8665 770
16610 8665 14387
16610 8810 2639
16610 8861 2315
16610 8861 14360
16610 8873 14415
16610 8874 5424
16610 8874 5436
16610 8874 5439
16610 8874 13798
16610 8970 59
16610 8970 2364
16610 8970 14367
16610 8970 14430
16610 8983 344
16610 30707 775
16610 30707 3611
16610 30793 59
16610 30793 337
16610 30793 14430
16610 31804 12647
16610 31804 13395
16610 31804 14323
16610 31804 14342
16610 31878 7359
16610 32587 449
16610 32587 7009
16610 33004 6557
16610 33004 14418
16610 33495 2348
16610 33495 14356
16610 33495 14363
16610 33495 14402
16610 33794 269
16610 34048 478
16610 34048 1126
16610 36509 14379
16610 36509 14383
16610 36509 14396
16610 38038 9473
16610 38038 14333
16610 38798 2956
16610 38798 8371
16610 38798 14351
16610 38798 14381
16610 39052 14328
16610 40815 14353
16610 41566 14378
16610 41569 555
16610 42011 364
16664 6754 62
16677 2387 14565
16677 3155 666
16850 4262 2628
16850 4914 2626
16862 3408 561
16949 32 8433
16949 1265 5035
16949 2571 8440
16949 3147 8437
16949 3298 4618
16949 3298 8438
16949 3298 8439
16949 3298 8441
16949 7773 8435
16949 36529 8436
16949 49961 1928
16949 49961 5803
16949 49961 6635
16949 49961 8432
16949 65126 5281
16983 32587 4081
16987 49651 480
17205 3316 10528
17205 33493 946
17260 1500 9898
17260 1587 475
17260 5266 741
17260 33162 9897
17307 5782 4665
17312 12 944
17312 32 24
17312 141 1888
17312 235 102
17312 235 10361
17312 518 6308
17312 541 24
17312 750 11076
17312 775 6308
17312 780 13647
17312 858 214
17312 904 1832
17312 931 13661
17312 965 6308
17312 969 6308
17312 976 6308
17312 1084 102
17312 1103 5333
17312 1136 6
17312 1136 12248
17312 1161 6308
17312 1193 6308
17312 1206 24
17312 1206 6308
17312 1213 214
17312 1225 102
17312 1225 13645
17312 1237 6
17312 1251 10361
17312 1262 237
17312 1262 2260
17312 1262 13662
17312 1272 102
17312 1272 237
17312 1281 168
17312 1281 8237
17312 1284 6308
17312 1288 1685
17312 1293 102
17312 1293 201
17312 1293 12539
17312 1337 6308
17312 1584 6308
17312 1748 24
17312 1884 69
17312 1884 102
17312 1884 1323
17312 1884 6308
17312 1913 6308
17312 1927 4485
17312 1927 6308
17312 1944 237
17312 1960 102
17312 2009 24
17312 2028 237
17312 2067 4343
17312 2067 5783
17312 2067 6308
17312 2114 6308
17312 2117 24
17312 2117 6308
17312 2160 6308
17312 2178 13657
17312 2194 214
17312 2287 13650
17312 2488 1832
17312 2644 6308
17312 2731 5333
17312 2927 4251
17312 2943 2260
17312 2944 237
17312 3062 237
17312 3148 5764
17312 3235 102
17312 3235 1323
17312 3435 6308
17312 3503 6308
17312 3535 6308
17312 3578 13651
17312 3654 6308
17312 3723 6308
17312 3730 110
17312 3730 5774
17312 3788 7683
17312 4188 102
17312 4188 5024
17312 4188 13646
17312 4191 13649
17312 4223 237
17312 4234 110
17312 4234 6308
17312 4234 11455
17312 4320 2260
17312 4320 2481
17312 4338 237
17312 4338 13655
17312 4338 13658
17312 4349 6308
17312 4407 7683
17312 4407 13654
17312 4865 1610
17312 4865 6932
17312 4976 102
17312 4976 13656
17312 5171 6308
17312 5180 6705
17312 5348 678
17312 5348 10361
17312 5377 6308
17312 5380 6308
17312 5445 24
17312 5445 6308
17312 5508 7735
17312 5528 7683
17312 5528 12330
17312 5608 172
17312 5666 6308
17312 5680 102
17312 5791 102
17312 5791 13644
17312 5816 6308
17312 5956 1720
17312 6439 237
17312 6441 237
17312 6591 885
17312 6591 2260
17312 6591 4309
17312 6660 5024
17312 6671 102
17312 6671 620
17312 6777 2260
17312 6787 102
17312 6787 608
17312 7064 13648
17312 7087 6308
17312 7143 740
17312 7153 6308
17312 7388 102
17312 7720 6308
17312 7769 2260
17312 7820 6
17312 7820 885
17312 7841 6308
17312 7980 237
17312 8341 6308
17312 8398 13145
17312 8622 608
17312 8622 1295
17312 8622 2481
17312 8714 102
17312 8765 6308
17312 8779 237
17312 8873 102
17312 8873 13660
17312 8882 1315
17312 25923 6308
17312 25923 10199
17312 26131 1368
17312 26131 2260
17312 26230 5654
17312 27850 4619
17312 27850 13652
17312 30707 3
17312 30820 10633
17312 31410 237
17312 31410 2260
17312 31410 8237
17312 32649 142
17312 32649 1888
17312 32674 6308
17312 37545 6308
17312 39183 1888
17312 39183 6308
17312 39292 2260
17312 39292 2481
17312 40870 1888
17312 41566 6308
17312 46559 2481
17312 46559 13653
17312 47999 885
17312 48738 2260
17312 48738 5549
17312 49272 6308
17334 51091 93
17363 4886 651
17461 4306 34
17463 357 3840
17463 2571 472
17463 48516 14134
17559 29 24
17559 4092 157
17597 924 366
17597 924 605
17597 2009 24
17597 2571 24
17597 44191 2663
17597 45722 59
17597 45722 136
17597 48774 2663
17613 35957 949
17623 1370 1184
17632 296 265
17632 2076 305
17632 4848 305
17632 32587 312
17632 56174 641
17632 56174 1061
17647 1 465
17647 47 53
17647 50 53
17647 110 473
17647 153 125
17647 153 186
17647 296 53
17647 296 2241
17647 380 74
17647 587 473
17647 592 74
17647 592 186
17647 593 605
17647 1036 74
17647 1377 74
17647 1377 186
17647 1562 186
17647 1617 53
17647 1721 473
17647 2000 74
17647 2028 237
17647 2571 1282
17647 2640 186
17647 2641 186
17647 3114 465
17647 3147 473
17647 3578 473
17647 3785 57
17647 3793 74
17647 3793 186
17647 4022 473
17647 4306 465
17647 4306 1434
17647 4388 57
17647 4963 74
17647 5299 415
17647 5349 186
17647 6333 74
17647 6333 186
17647 6534 186
17647 6539 74
17647 6874 53
17647 6874 2241
17647 6888 57
17647 6953 421
17647 7147 74
17647 7160 53
17647 7254 473
17647 7361 473
17647 7438 2241
17647 8360 465
17647 8360 1434
17647 8636 186
17647 8961 74
17647 8961 186
17647 26152 186
17647 30707 399
17647 33794 74
17647 33794 186
17647 39183 421
17647 41569 459
17653 539 958
17653 2424 958
17653 3097 958
17653 3270 958
17653 4823 958
17653 4878 2254
17653 5377 2254
17653 6155 958
17653 7361 2254
17653 34405 2253
17653 34405 2257
17653 34405 2258
17653 36525 958
17653 39231 666
17688 784 1918
17688 8376 1917
17738 1197 7
17755 29 2082
17755 47 54
17755 475 172
17755 475 1295
17755 475 2260
17755 475 5281
17755 475 5284
17755 527 122
17755 527 605
17755 527 2260
17755 527 5281
17755 527 5287
17755 750 34
17755 750 5281
17755 910 630
17755 936 34
17755 936 1800
17755 944 5281
17755 1029 117
17755 1029 900
17755 1090 177
17755 1111 117
17755 1111 5276
17755 1198 118
17755 1198 250
17755 1198 904
17755 1198 5282
17755 1213 214
17755 1213 630
17755 1241 641
17755 1242 2260
17755 1242 5278
17755 1242 5281
17755 1281 34
17755 1281 122
17755 1678 5281
17755 1734 940
17755 2018 117
17755 2018 900
17755 2018 5281
17755 2019 904
17755 2019 945
17755 2071 940
17755 2071 2260
17755 2071 5281
17755 2160 5281
17755 2313 2260
17755 2313 5281
17755 2329 172
17755 2329 1060
17755 2329 4770
17755 2395 910
17755 2398 497
17755 2398 606
17755 2398 2082
17755 2494 122
17755 2494 2260
17755 2494 5287
17755 4306 34
17755 4306 5281
17755 4763 196
17755 4763 940
17755 4993 904
17755 4993 5281
17755 5093 458
17755 5093 1295
17755 7143 945
17755 7143 2260
17755 8341 5281
17755 8983 5285
17755 27618 13
17755 27618 596
17755 27773 147
17755 27773 458
17755 30793 5281
17755 32025 940
17755 32025 2855
17755 32587 147
17755 33794 1641
17755 33834 641
17755 34072 117
17755 34523 910
17755 34579 458
17755 34579 940
17755 35015 1899
17755 35015 5280
17755 39183 940
17755 42004 940
17755 42004 5279
17813 5812 263
17813 46976 146
17835 6140 427
17835 6140 6372
17835 8202 7387
17835 8202 7388
17835 53161 4760
17854 49647 1313
17909 180 1764
17909 1482 8389
17909 1935 8381
17909 2359 8384
17909 3060 8383
17909 3060 8384
17909 4103 237
17909 4103 716
17909 4103 740
17909 4103 8390
17909 4275 146
17909 4275 8382
17909 6173 8384
17909 6173 8387
17909 7139 8384
17909 7155 673
17909 7155 8385
17909 8937 5344
17909 8937 8380
17909 31184 8386
17909 31658 1134
17909 33585 1630
17909 42734 8388
17909 45431 3892
17909 45431 8388
17909 47894 1101
17909 47894 7079
17924 953 605
17924 1394 289
17924 4027 8425
17930 1784 7
17930 2683 195
17930 3793 186
17930 5991 605
17946 3086 146
17999 1209 298
17999 1262 237
17999 38038 155
17999 53464 2693
18015 6 587
18015 11 587
18015 11 10494
18015 16 587
18015 17 587
18015 25 587
18015 31 587
18015 45 587
18015 46 587
18015 111 587
18015 140 587
18015 215 587
18015 252 587
18015 264 12600
18015 273 587
18015 296 587
18015 300 587
18015 306 587
18015 306 10494
18015 307 587
18015 308 587
18015 316 587
18015 318 587
18015 337 587
18015 365 587
18015 428 587
18015 431 587
18015 431 10494
18015 468 587
18015 499 12607
18015 508 587
18015 508 12612
18015 509 587
18015 517 587
18015 535 587
18015 553 587
18015 589 587
18015 605 587
18015 617 587
18015 647 587
18015 647 1106
18015 659 587
18015 782 587
18015 898 587
18015 908 587
18015 911 587
18015 926 587
18015 934 587
18015 936 587
18015 955 587
18015 971 587
18015 1038 587
18015 1061 587
18015 1084 587
18015 1129 587
18015 1132 1136
18015 1132 12600
18015 1175 587
18015 1175 10494
18015 1199 587
18015 1206 587
18015 1213 587
18015 1226 587
18015 1228 587
18015 1234 587
18015 1235 587
18015 1244 587
18015 1244 10494
18015 1248 587
18015 1266 587
18015 1279 587
18015 1279 10494
18015 1295 10494
18015 1296 587
18015 1305 587
18015 1354 587
18015 1354 10494
18015 1363 587
18015 1377 587
18015 1393 10494
18015 1417 587
18015 1422 587
18015 1457 587
18015 1464 587
18015 1464 10494
18015 1526 587
18015 1572 587
18015 1584 587
18015 1584 10494
18015 1593 587
18015 1597 587
18015 1597 10494
18015 1635 587
18015 1635 1106
18015 1653 587
18015 1653 10494
18015 1658 587
18015 1690 587
18015 1729 587
18015 1732 587
18015 1732 10494
18015 1733 587
18015 1821 587
18015 1835 587
18015 1844 10494
18015 1873 587
18015 1876 587
18015 1876 10494
18015 1902 587
18015 1912 587
18015 1960 587
18015 2020 587
18015 2065 587
18015 2065 10494
18015 2167 587
18015 2194 587
18015 2194 1106
18015 2278 587
18015 2316 587
18015 2331 587
18015 2355 587
18015 2360 587
18015 2427 587
18015 2427 10494
18015 2441 587
18015 2442 587
18015 2442 10494
18015 2539 587
18015 2690 587
18015 2704 587
18015 2707 587
18015 2712 587
18015 2732 587
18015 2745 587
18015 2763 587
18015 2764 587
18015 2803 587
18015 2819 587
18015 2843 587
18015 2961 587
18015 2970 587
18015 2973 587
18015 2973 10494
18015 3004 587
18015 3005 587
18015 3028 587
18015 3072 369
18015 3079 587
18015 3083 587
18015 3105 587
18015 3176 587
18015 3246 587
18015 3258 587
18015 3259 587
18015 3263 587
18015 3269 587
18015 3334 587
18015 3468 587
18015 3476 587
18015 3502 587
18015 3536 587
18015 3684 587
18015 3706 587
18015 3719 587
18015 3741 587
18015 3752 587
18015 3788 587
18015 3796 587
18015 3813 587
18015 3813 10494
18015 3822 587
18015 3874 587
18015 3948 587
18015 3969 587
18015 3969 10494
18015 3987 587
18015 3991 587
18015 3996 587
18015 4014 587
18015 4021 587
18015 4021 10494
18015 4033 587
18015 4056 587
18015 4069 587
18015 4077 1097
18015 4151 7
18015 4235 587
18015 4273 587
18015 4273 10494
18015 4305 587
18015 4308 587
18015 4329 587
18015 4372 587
18015 4429 587
18015 4692 587
18015 4720 587
18015 4770 587
18015 4776 587
18015 4796 587
18015 4809 587
18015 4823 587
18015 4840 587
18015 4844 587
18015 4973 587
18015 5004 587
18015 5004 1106
18015 5016 587
18015 5016 10494
18015 5034 12607
18015 5051 587
18015 5105 587
18015 5147 587
18015 5222 587
18015 5225 587
18015 5269 587
18015 5399 587
18015 5408 587
18015 5466 587
18015 5466 10494
18015 5517 587
18015 5517 10494
18015 5525 587
18015 5563 587
18015 5576 587
18015 5617 587
18015 5617 10494
18015 5625 587
18015 5633 587
18015 5668 587
18015 5668 10494
18015 5669 587
18015 5673 587
18015 5741 587
18015 5809 587
18015 5824 587
18015 5869 587
18015 5878 587
18015 5900 587
18015 5902 587
18015 5954 587
18015 5955 587
18015 5985 587
18015 5989 587
18015 5992 587
18015 6016 587
18015 6039 587
18015 6067 587
18015 6067 10494
18015 6100 587
18015 6100 10494
18015 6155 587
18015 6185 587
18015 6192 587
18015 6238 587
18015 6291 587
18015 6291 10494
18015 6305 587
18015 6370 587
18015 6370 10494
18015 6373 587
18015 6385 10494
18015 6533 587
18015 6538 587
18015 6578 587
18015 6596 587
18015 6596 10494
18015 6620 587
18015 6641 587
18015 6870 587
18015 6874 587
18015 6876 587
18015 6876 10494
18015 6927 587
18015 6953 421
18015 6953 587
18015 6953 10494
18015 6973 587
18015 6977 587
18015 7008 587
18015 7008 10494
18015 7034 587
18015 7034 10494
18015 7162 587
18015 7163 587
18015 7173 587
18015 7255 587
18015 7265 587
18015 7265 10494
18015 7354 587
18015 7371 587
18015 7372 587
18015 7375 587
18015 7438 587
18015 7445 587
18015 7445 1106
18015 7449 587
18015 7451 6752
18015 7460 587
18015 7460 10494
18015 7487 587
18015 7490 587
18015 7490 1106
18015 7584 587
18015 7698 587
18015 7761 587
18015 8042 587
18015 8254 587
18015 8254 1106
18015 8260 587
18015 8260 10494
18015 8268 587
18015 8373 587
18015 8464 11623
18015 8573 587
18015 8622 587
18015 8622 1106
18015 8638 587
18015 8643 587
18015 8724 587
18015 8781 587
18015 8866 587
18015 8868 587
18015 8874 641
18015 8874 6564
18015 8905 587
18015 8910 587
18015 8910 12630
18015 8928 587
18015 8959 587
18015 8963 587
18015 8965 587
18015 8970 587
18015 8970 10494
18015 8977 587
18015 9010 587
18015 26242 587
18015 27416 587
18015 27416 10494
18015 27721 587
18015 27721 10494
18015 27803 587
18015 27803 7056
18015 27821 587
18015 27821 10494
18015 27839 587
18015 27839 10494
18015 30707 587
18015 30707 10494
18015 30803 10494
18015 30803 12614
18015 30812 587
18015 30825 587
18015 31956 587
18015 31956 10494
18015 32291 587
18015 32291 10494
18015 34048 10494
18015 34162 4452
18015 34162 12627
18015 34319 10494
18015 34523 1427
18015 38798 10494
18015 48394 587
18015 52281 12603
18015 56607 587
18059 7113 11556
18059 27790 11555
18059 33880 11557
18059 34528 11555
18059 39886 11557
18059 48696 11553
18075 7101 2153
18082 786 74
18082 42738 62
18082 42738 1749
18114 171 554
18114 508 554
18114 7023 554
18161 29 24
18161 29 64
18161 29 8367
18161 50 502
18161 50 2389
18161 50 3868
18161 50 5175
18161 50 8365
18161 50 8366
18161 2959 156
18161 2959 1937
18161 2959 8369
18161 2997 64
18161 2997 8369
18161 4226 8369
18161 8950 8369
18161 40583 276
18161 40583 770
18161 44761 910
18161 44761 4850
18161 44761 8368
18205 750 254
18205 5291 265
18206 7986 1277
18256 527 605
18256 5799 605
18256 56367 756
18293 3250 387
18295 31410 1314
18295 31410 7117
18295 31410 7118
18295 44665 521
18304 6987 611
18367 1515 5097
18367 4051 5096
18367 4051 5097
18367 5288 5097
18367 5356 5096
18367 5356 5097
18367 5998 5097
18367 6746 5096
18367 6746 5097
18367 7244 5096
18367 7244 5097
18367 8361 5097
18367 8947 5097
18367 34189 5097
18367 34334 5097
18367 58297 5097
18367 60072 5097
18379 3262 57
18434 1262 2540
18461 1252 90
18461 1408 2170
18461 2067 90
18461 6945 2169
18461 6989 74
18506 47394 15259
18510 5881 2581
18510 7254 13
18600 380 16158
18600 589 16158
18600 780 16158
18600 2683 7438
18600 6541 16158
18600 8376 462
18600 27846 16157
18600 33679 7438
18600 33679 16158
18660 6874 3207
18660 50153 3207
18666 17 2158
18666 28 11619
18666 29 24
18666 29 64
18666 35 2158
18666 35 11468
18666 35 16073
18666 39 4666
18666 41 1320
18666 41 4666
18666 41 5151
18666 43 5711
18666 50 10695
18666 85 1610
18666 85 5510
18666 117 1065
18666 141 554
18666 170 16088
18666 172 193
18666 172 252
18666 187 9653
18666 194 510
18666 194 629
18666 198 252
18666 232 5512
18666 242 2958
18666 242 2965
18666 242 11070
18666 247 64
18666 247 375
18666 247 1065
18666 265 5512
18666 272 2965
18666 272 16073
18666 296 265
18666 296 510
18666 296 629
18666 305 1680
18666 305 4670
18666 306 4366
18666 306 10750
18666 306 13617
18666 307 13617
18666 308 13617
18666 318 172
18666 319 1065
18666 345 554
18666 345 6037
18666 345 16094
18666 369 16073
18666 369 16076
18666 412 1610
18666 412 10271
18666 442 24
18666 442 883
